kernel,problem_idx,N,C,K,G,Hi,Wi,Y,X,stride_h,stride_w,pad_h,pad_w,latency_ms,tflops,non_zero
grouped_conv_forward_bf16_2d_64x128x64_compv3,65,2,256,64,1,160,192,1,1,1,1,0,0,0.020264100283384323,99.35135988498784,3932160
grouped_conv_forward_bf16_2d_64x128x64_compv4,65,2,256,64,1,160,192,1,1,1,1,0,0,0.023948200047016144,84.0675255780171,3932160
grouped_conv_forward_bf16_2d_128x128x64_compv3,65,2,256,64,1,160,192,1,1,1,1,0,0,0.019752100110054016,101.92667659552959,3932160
grouped_conv_forward_bf16_2d_128x128x64_compv4,65,2,256,64,1,160,192,1,1,1,1,0,0,0.02452019974589348,82.1064241263847,3932160
grouped_conv_forward_bf16_2d_16x64x128_compv3,65,2,256,64,1,160,192,1,1,1,1,0,0,0.01782809942960739,112.92655888246502,3932160
grouped_conv_forward_bf16_2d_16x64x128_compv4,65,2,256,64,1,160,192,1,1,1,1,0,0,0.0216762013733387,92.87909285047874,3932160
grouped_conv_forward_bf16_2d_32x64x128_compv3,65,2,256,64,1,160,192,1,1,1,1,0,0,0.01520409993827343,132.41598833035727,3932160
grouped_conv_forward_bf16_2d_32x64x128_compv4,65,2,256,64,1,160,192,1,1,1,1,0,0,0.019588099792599678,102.78005224174963,3932160
grouped_conv_forward_bf16_2d_64x64x128_compv3,65,2,256,64,1,160,192,1,1,1,1,0,0,0.014084100723266602,142.94600411896602,3932160
grouped_conv_forward_bf16_2d_64x64x128_compv4,65,2,256,64,1,160,192,1,1,1,1,0,0,0.023940199986100197,84.09561829762961,3932160
grouped_conv_forward_bf16_2d_128x64x128_compv3,65,2,256,64,1,160,192,1,1,1,1,0,0,0.013912099413573742,144.7133074707401,3932160
grouped_conv_forward_bf16_2d_128x64x128_compv4,65,2,256,64,1,160,192,1,1,1,1,0,0,0.024180199950933456,83.26092935895178,3932160
grouped_conv_forward_bf16_2d_16x64x64_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.01823209971189499,80.51768162732475,716800
grouped_conv_forward_bf16_2d_16x64x64_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.015856100246310234,92.5830675384138,716800
grouped_conv_forward_bf16_2d_32x64x64_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.019100099802017212,76.85857221777239,716800
grouped_conv_forward_bf16_2d_32x64x64_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.016404099762439728,89.49021410862647,716800
grouped_conv_forward_bf16_2d_64x64x64_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.020120101049542427,72.96217829052034,716800
grouped_conv_forward_bf16_2d_64x64x64_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.019676100462675095,74.60860462593993,716800
grouped_conv_forward_bf16_2d_32x128x64_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.019572099670767784,75.00505437301466,716800
grouped_conv_forward_bf16_2d_32x128x64_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.016460100188851357,89.18575118967381,716800
grouped_conv_forward_bf16_2d_64x128x64_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.022916199639439583,64.05976658858869,716800
grouped_conv_forward_bf16_2d_64x128x64_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.0199241004884243,73.67993354846291,716800
grouped_conv_forward_bf16_2d_128x128x64_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.02334420010447502,62.885273148364895,716800
grouped_conv_forward_bf16_2d_128x128x64_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.01936810091137886,75.79506151465468,716800
grouped_conv_forward_bf16_2d_16x64x128_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.014600099995732307,100.54769490819287,716800
grouped_conv_forward_bf16_2d_16x64x128_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.015904100611805916,92.30364142127415,716800
grouped_conv_forward_bf16_2d_32x64x128_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.014776100404560566,99.35005582033725,716800
grouped_conv_forward_bf16_2d_32x64x128_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.016388099640607834,89.57758569898174,716800
grouped_conv_forward_bf16_2d_64x64x128_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.016596099361777306,88.45490545694037,716800
grouped_conv_forward_bf16_2d_64x64x128_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.01971610076725483,74.45723763179964,716800
grouped_conv_forward_bf16_2d_128x64x128_compv3,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.01685209944844246,87.1111878072663,716800
grouped_conv_forward_bf16_2d_128x64x128_compv4,66,2,1024,512,1,69,39,1,1,2,2,0,0,0.019912099465727806,73.72434044570211,716800
grouped_conv_forward_bf16_2d_16x64x64_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.015024000778794289,61.55777316687685,7225344
grouped_conv_forward_bf16_2d_16x64x64_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.030284199863672256,30.53883002236446,7225344
grouped_conv_forward_bf16_2d_32x64x64_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.013576099649071693,68.1229554810493,7225344
grouped_conv_forward_bf16_2d_32x64x64_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.02786419913172722,33.19112197080655,7225344
grouped_conv_forward_bf16_2d_64x64x64_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.012476099655032158,74.12925975041966,7225344
grouped_conv_forward_bf16_2d_64x64x64_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.03558819741010666,25.98738062910021,7225344
grouped_conv_forward_bf16_2d_32x128x64_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.01682009920477867,54.984457626578525,7225344
grouped_conv_forward_bf16_2d_32x128x64_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.02706019952893257,34.17728058550209,7225344
grouped_conv_forward_bf16_2d_64x128x64_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.01655610091984272,55.86122218496273,7225344
grouped_conv_forward_bf16_2d_64x128x64_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.034772299230098724,26.597149238824557,7225344
grouped_conv_forward_bf16_2d_128x128x64_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.01908009871840477,48.471658645449786,7225344
grouped_conv_forward_bf16_2d_128x128x64_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.03515630215406418,26.306635662280115,7225344
grouped_conv_forward_bf16_2d_16x64x128_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.019968099892139435,46.31607599098953,7225344
grouped_conv_forward_bf16_2d_16x64x128_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.030660200864076614,30.164317451801317,7225344
grouped_conv_forward_bf16_2d_32x64x128_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.016752099618315697,55.207648776684294,7225344
grouped_conv_forward_bf16_2d_32x64x128_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.02703220024704933,34.21268056420787,7225344
grouped_conv_forward_bf16_2d_64x64x128_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.016624100506305695,55.632726212717316,7225344
grouped_conv_forward_bf16_2d_64x64x128_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.034952301532030106,26.460175480933003,7225344
grouped_conv_forward_bf16_2d_128x64x128_compv3,67,2,64,64,1,168,336,1,1,1,1,0,0,0.018828099593520164,49.12041321038541,7225344
grouped_conv_forward_bf16_2d_128x64x128_compv4,67,2,64,64,1,168,336,1,1,1,1,0,0,0.034716300666332245,26.640051337523722,7225344
grouped_conv_forward_bf16_2d_16x64x64_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.0159440990537405,66.0468189799004,914112
grouped_conv_forward_bf16_2d_16x64x64_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.016332101076841354,64.47774349702117,914112
grouped_conv_forward_bf16_2d_32x64x64_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.01503210049122572,70.05388399410131,914112
grouped_conv_forward_bf16_2d_32x64x64_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.01698010042309761,62.01712579788707,914112
grouped_conv_forward_bf16_2d_64x64x64_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.016352100297808647,64.39888484179129,914112
grouped_conv_forward_bf16_2d_64x64x64_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.024104099720716476,43.687880327467326,914112
grouped_conv_forward_bf16_2d_32x128x64_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.01390410028398037,75.73715684525673,914112
grouped_conv_forward_bf16_2d_32x128x64_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.01695210114121437,62.11955764231382,914112
grouped_conv_forward_bf16_2d_64x128x64_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.014752100221812725,71.38353238970886,914112
grouped_conv_forward_bf16_2d_64x128x64_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.023292100057005882,45.210909339334464,914112
grouped_conv_forward_bf16_2d_128x128x64_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.015392099507153034,68.41542464760069,914112
grouped_conv_forward_bf16_2d_128x128x64_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.023184198886156082,45.42132463454707,914112
grouped_conv_forward_bf16_2d_16x64x128_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.015704099088907242,67.05618819890394,914112
grouped_conv_forward_bf16_2d_16x64x128_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.017200199887156487,61.22353408150363,914112
grouped_conv_forward_bf16_2d_32x64x128_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.013652099296450615,77.13517175148165,914112
grouped_conv_forward_bf16_2d_32x64x128_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.016948100179433823,62.13422229341454,914112
grouped_conv_forward_bf16_2d_64x64x128_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.015188099816441536,69.33434970318254,914112
grouped_conv_forward_bf16_2d_64x64x128_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.0232721995562315,45.249570048398255,914112
grouped_conv_forward_bf16_2d_128x64x128_compv3,68,2,64,96,1,71,71,3,3,1,1,0,0,0.012848099693655968,81.96208381850975,914112
grouped_conv_forward_bf16_2d_128x64x128_compv4,68,2,64,96,1,71,71,3,3,1,1,0,0,0.02327210083603859,45.24976199696,914112
grouped_conv_forward_bf16_2d_16x64x64_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.021328100934624672,92.03511733261325,958464
grouped_conv_forward_bf16_2d_16x64x64_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.021908100694417953,89.59855988338337,958464
grouped_conv_forward_bf16_2d_32x64x64_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.019596099853515625,100.16964021786413,958464
grouped_conv_forward_bf16_2d_32x64x64_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.016724100336432457,117.37159144661818,958464
grouped_conv_forward_bf16_2d_64x64x64_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.02128409966826439,92.22538432888608,958464
grouped_conv_forward_bf16_2d_64x64x64_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.020132100209593773,97.50270719716471,958464
grouped_conv_forward_bf16_2d_32x128x64_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.02123210020363331,92.45125320499835,958464
grouped_conv_forward_bf16_2d_32x128x64_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.017400098964571953,112.81167285293591,958464
grouped_conv_forward_bf16_2d_64x128x64_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.023204199969768524,84.59392155546837,958464
grouped_conv_forward_bf16_2d_64x128x64_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.019780099391937256,99.23783663089829,958464
grouped_conv_forward_bf16_2d_128x128x64_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.02382420003414154,82.39245259807232,958464
grouped_conv_forward_bf16_2d_128x128x64_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.01982009969651699,99.03755793644916,958464
grouped_conv_forward_bf16_2d_16x64x128_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.018260100856423378,107.4985449113495,958464
grouped_conv_forward_bf16_2d_16x64x128_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.022016100585460663,89.15903451569045,958464
grouped_conv_forward_bf16_2d_32x64x128_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.01602810062468052,122.4683022626785,958464
grouped_conv_forward_bf16_2d_32x64x128_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.017180100083351135,114.25627688294071,958464
grouped_conv_forward_bf16_2d_64x64x128_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.01748010143637657,112.29535933441895,958464
grouped_conv_forward_bf16_2d_64x64x128_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.0201960988342762,97.19373469635474,958464
grouped_conv_forward_bf16_2d_128x64x128_compv3,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.01730410009622574,113.43752411765942,958464
grouped_conv_forward_bf16_2d_128x64x128_compv4,69,2,1024,512,1,77,47,1,1,2,2,0,0,0.02026810124516487,96.84845404392652,958464
grouped_conv_forward_bf16_2d_16x64x64_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.01674409955739975,84.16613501185208,2752512
grouped_conv_forward_bf16_2d_16x64x64_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.01746409945189953,80.69618178031592,2752512
grouped_conv_forward_bf16_2d_32x64x64_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.014932100661098957,94.37963056808651,2752512
grouped_conv_forward_bf16_2d_32x64x64_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.016276100650429726,86.58622690212914,2752512
grouped_conv_forward_bf16_2d_64x64x64_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.013208100572228432,106.69862303768251,2752512
grouped_conv_forward_bf16_2d_64x64x64_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.01982409879565239,71.0895440204863,2752512
grouped_conv_forward_bf16_2d_32x128x64_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.012348099611699581,114.1298003997902,2752512
grouped_conv_forward_bf16_2d_32x128x64_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.016512099653482437,85.34869420454221,2752512
grouped_conv_forward_bf16_2d_64x128x64_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.012572099454700947,112.09632480858566,2752512
grouped_conv_forward_bf16_2d_64x128x64_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.019324099645018578,72.92894209243481,2752512
grouped_conv_forward_bf16_2d_128x128x64_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.010564099997282028,133.4033324526071,2752512
grouped_conv_forward_bf16_2d_128x128x64_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.020092099905014038,70.14130681523781,2752512
grouped_conv_forward_bf16_2d_16x64x128_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.014644099399447441,96.23576742815443,2752512
grouped_conv_forward_bf16_2d_16x64x128_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.01693210005760193,83.2316215475752,2752512
grouped_conv_forward_bf16_2d_32x64x128_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.012848099693655968,109.68829458070489,2752512
grouped_conv_forward_bf16_2d_32x64x128_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.01735610142350197,81.19831231751618,2752512
grouped_conv_forward_bf16_2d_64x64x128_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.012720100581645966,110.79205977612168,2752512
grouped_conv_forward_bf16_2d_64x64x128_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.01918010041117668,73.47647372996947,2752512
grouped_conv_forward_bf16_2d_128x64x128_compv3,70,2,256,128,1,256,168,1,1,2,2,0,0,0.014252099208533764,98.8827065669146,2752512
grouped_conv_forward_bf16_2d_128x64x128_compv4,70,2,256,128,1,256,168,1,1,2,2,0,0,0.01950809918344021,72.2410794997545,2752512
grouped_conv_forward_bf16_2d_16x64x64_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.07253240048885345,137.46925033223334,5564160
grouped_conv_forward_bf16_2d_16x64x64_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.08173249661922455,121.99522995673054,5564160
grouped_conv_forward_bf16_2d_32x64x64_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.062388498336076736,159.82071993924222,5564160
grouped_conv_forward_bf16_2d_32x64x64_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.07316859811544418,136.27396146456113,5564160
grouped_conv_forward_bf16_2d_64x64x64_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.05276839807629585,188.95731315518316,5564160
grouped_conv_forward_bf16_2d_64x64x64_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.09514880180358887,104.79348694881736,5564160
grouped_conv_forward_bf16_2d_32x128x64_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.04963240027427673,200.8964842501827,5564160
grouped_conv_forward_bf16_2d_32x128x64_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.07338859885931015,135.86544606356213,5564160
grouped_conv_forward_bf16_2d_64x128x64_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.04492830112576485,221.93082022151037,5564160
grouped_conv_forward_bf16_2d_64x128x64_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.09244079887866974,107.86335515216706,5564160
grouped_conv_forward_bf16_2d_128x128x64_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.04724840074777603,211.03306275333205,5564160
grouped_conv_forward_bf16_2d_128x128x64_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.09206479787826538,108.30387889608286,5564160
grouped_conv_forward_bf16_2d_16x64x128_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.06830459833145142,145.9780887900893,5564160
grouped_conv_forward_bf16_2d_16x64x128_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.08167269825935364,122.08455129444759,5564160
grouped_conv_forward_bf16_2d_32x64x128_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.05246040225028992,190.06668443806865,5564160
grouped_conv_forward_bf16_2d_32x64x128_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.07322859764099121,136.16230600077122,5564160
grouped_conv_forward_bf16_2d_64x64x128_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.05325639992952347,187.22584953536153,5564160
grouped_conv_forward_bf16_2d_64x64x128_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.0936088040471077,106.51748862192713,5564160
grouped_conv_forward_bf16_2d_128x64x128_compv3,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.04857239872217178,205.2806734341609,5564160
grouped_conv_forward_bf16_2d_128x64x128_compv4,72,2,896,2016,1,59,91,1,1,2,2,0,0,0.09358479827642441,106.54481180317784,5564160
grouped_conv_forward_bf16_2d_16x64x64_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.5587078928947449,147.70833888961553,17909248
grouped_conv_forward_bf16_2d_16x64x64_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.5980530977249146,137.99078225318257,17909248
grouped_conv_forward_bf16_2d_32x64x64_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.4571879804134369,180.50740246795547,17909248
grouped_conv_forward_bf16_2d_32x64x64_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.5022364258766174,164.31666548270996,17909248
grouped_conv_forward_bf16_2d_64x64x64_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.37585529685020447,219.56805045876555,17909248
grouped_conv_forward_bf16_2d_64x64x64_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.6601257920265198,125.01528614819617,17909248
grouped_conv_forward_bf16_2d_32x128x64_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.34444698691368103,239.58930668387904,17909248
grouped_conv_forward_bf16_2d_32x128x64_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.4940602779388428,167.03592348748882,17909248
grouped_conv_forward_bf16_2d_64x128x64_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.2843945026397705,290.18076656893635,17909248
grouped_conv_forward_bf16_2d_64x128x64_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.6596218347549438,125.11079899994391,17909248
grouped_conv_forward_bf16_2d_128x128x64_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.2714304029941559,304.0404238937701,17909248
grouped_conv_forward_bf16_2d_128x128x64_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.6626179218292236,124.54509916692136,17909248
grouped_conv_forward_bf16_2d_16x64x128_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.5079764723777771,162.4599155108632,17909248
grouped_conv_forward_bf16_2d_16x64x128_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.6011773347854614,137.2736628759474,17909248
grouped_conv_forward_bf16_2d_32x64x128_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.3790913224220276,217.69375847682218,17909248
grouped_conv_forward_bf16_2d_32x64x128_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.5052565336227417,163.3344831630011,17909248
grouped_conv_forward_bf16_2d_64x64x128_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.34133100509643555,241.7764971590675,17909248
grouped_conv_forward_bf16_2d_64x64x128_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.6579177975654602,125.43484169204133,17909248
grouped_conv_forward_bf16_2d_128x64x128_compv3,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.3220908045768738,256.21909601676776,17909248
grouped_conv_forward_bf16_2d_128x64x128_compv4,73,7,256,256,1,1053,39,3,3,2,2,0,0,0.6567858457565308,125.65102509013595,17909248
grouped_conv_forward_bf16_2d_16x64x64_compv3,74,2,64,64,1,176,264,1,1,1,1,0,0,0.012996000237762928,58.57695922380507,5947392
grouped_conv_forward_bf16_2d_16x64x64_compv4,74,2,64,64,1,176,264,1,1,1,1,0,0,0.025532200932502747,29.815924526541718,5947392
grouped_conv_forward_bf16_2d_32x64x64_compv3,74,2,64,64,1,176,264,1,1,1,1,0,0,0.011388000100851059,66.84810056711436,5947392
grouped_conv_forward_bf16_2d_32x64x64_compv4,74,2,64,64,1,176,264,1,1,1,1,0,0,0.023420099169015884,32.50482290899661,5947392
grouped_conv_forward_bf16_2d_64x64x64_compv3,74,2,64,64,1,176,264,1,1,1,1,0,0,0.01090800017118454,69.7897106759333,5947392
grouped_conv_forward_bf16_2d_64x64x64_compv4,74,2,64,64,1,176,264,1,1,1,1,0,0,0.029892200604081154,25.467050287895667,5947392
grouped_conv_forward_bf16_2d_32x128x64_compv3,74,2,64,64,1,176,264,1,1,1,1,0,0,0.014208100736141205,53.57972822247551,5947392
grouped_conv_forward_bf16_2d_32x128x64_compv4,74,2,64,64,1,176,264,1,1,1,1,0,0,0.02334420010447502,32.61050593265208,5947392
grouped_conv_forward_bf16_2d_64x128x64_compv3,74,2,64,64,1,176,264,1,1,1,1,0,0,0.014320099726319313,53.16067559228289,5947392
grouped_conv_forward_bf16_2d_64x128x64_compv4,74,2,64,64,1,176,264,1,1,1,1,0,0,0.03009220026433468,25.29779043449521,5947392
grouped_conv_forward_bf16_2d_128x128x64_compv3,74,2,64,64,1,176,264,1,1,1,1,0,0,0.01487209927290678,51.18753997203577,5947392
grouped_conv_forward_bf16_2d_128x128x64_compv4,74,2,64,64,1,176,264,1,1,1,1,0,0,0.030320201069116592,25.107556980399014,5947392
grouped_conv_forward_bf16_2d_16x64x128_compv3,74,2,64,64,1,176,264,1,1,1,1,0,0,0.016436100006103516,46.316715992072645,5947392
